349,the legend of zelda breath of the wild,nsw wiiu,nintendo,action adventure,1162,202,60,28,15,12,9,8,2,5,3,1
623,snipperclips cut it out together,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
624,skyrim switch edition,PC,Other,Action,2,0,0,0,0,1,0,0,0,0,0,0
625,mario+rabbids kingdom battle,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
626,fortnight,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
631,blazblue central fiction (pc release),PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
637,stardew valley –,PC,Other,Action,2,0,0,0,0,1,0,0,0,0,0,0
638,splatoon 2 –,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
656,xenoblade chronicle 2,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
658,final fantasy xii  the zodiac age,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
670,star wars battlefront 2,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
671,uncharted  the lost legacy,PC,Other,Action,2,0,0,0,0,1,0,0,0,0,0,0
672,ace attorney spirit of justice,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
675,yokai watch 2  psychic specters,PC,Other,Action,2,0,0,0,0,1,0,0,0,0,0,0
677,cold waters,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
679,pokémon ultra sun and ultra moon,PC,Other,Action,2,0,0,0,0,1,0,0,0,0,0,0
682,has been heroes,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,1
686,fifa 18 switch,PC,Other,Action,2,0,0,0,0,1,0,0,0,0,0,0
688,call of duty ww2,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
691,the town of light,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
694,zoo tycoon ultimate animal collection,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
695,cities skylines,PC,Other,Action,2,0,0,0,0,1,0,0,0,0,0,0
696,forza motosport 7,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
697,dies irae ~amantes amentes~,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
699,splatoon2,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
703,collar x malice,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
704,disc jam,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
707,trails in the sky the 3rd,PC,Other,Action,2,0,0,0,0,1,0,0,0,0,0,0
708,divinity original sin,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
710,alwas awakening,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
711,hopiko,PC,Other,Action,2,0,0,0,0,1,0,0,0,0,0,0
717,"xenoblade chronicles 2 beatiful world, that begs you to explore it. amazing story, only pulled down by some qol issues that i could ignore and still find this game amazing",PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
718,spatoon 2 fun and rewarding tps,PC,Other,Action,2,0,0,0,0,1,0,0,0,0,0,0
719,"xcom 2 war of the chosen xcom2 was allready good, this expansion pushes that agenda even further, adding so much and making the game so much better",PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
730,zelda breathe of the wild,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
732,utawarerumono  mask of deception,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
733,the binding of isaac afterbirth,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
734,wonderboy the dragons trap,PC,Other,Action,2,0,0,0,0,0,0,0,0,1,1,0
737,guity gear xrd rev 2,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
740,wolfenstein ii the new collossus,PC,Other,Action,2,0,0,0,1,0,0,0,0,0,0,0
742,skyrim,PC,Other,Action,2,0,0,0,0,0,1,0,0,0,0,0
12,ark survival evolved,pc ps4 xbo,studio wildcard,adventure,1,0,0,0,0,0,0,1,0,0,0,0
21,battle chef brigade,pc nsw,adult swim games,action puzzle,1,0,0,0,0,0,0,0,1,0,0,1
26,berserk and the band of the hawk,pc ps4 vita,koei tecmo,action,1,0,0,0,0,0,0,0,0,1,0,0
27,blackwood crossing,pc ps4 xbo,vision games publishing,adventure,1,0,0,0,0,0,0,0,1,0,0,0
33,bulb boy,xbo nsw,bulbware,adventure,1,0,0,0,0,0,0,0,0,0,1,0
59,death squared,pc ps4 xbo nsw,smg studios,puzzle,1,0,0,0,0,0,0,1,0,0,0,0
65,dirt 4,pc ps4 xbo,codemasters,racing,1,0,0,0,0,0,0,1,0,0,0,0
85,emily is away too,pc,kyle seeley,simulation,1,0,0,0,0,0,0,0,0,0,1,0
86,endless space 2,pc,sega,strategy,1,0,0,0,0,0,0,1,0,0,0,1
98,fifa 18,pc ps4 ps3 xbo 360 nsw,ea,sports,1,0,0,0,0,0,0,0,0,0,1,0
133,guild wars 2 path of fire,pc,ncsoft,rpg,1,0,0,0,0,0,0,0,1,0,0,0
135,gun metal arcadia,pc,minor key games,action adventure,1,0,0,0,0,0,0,0,1,0,0,0
139,hand of fate 2,pc ps4 xbo,defiant development,board+card,1,0,0,0,0,0,0,0,1,0,0,0
154,hq,ios,intermedia labs,board+card,1,0,0,0,0,0,0,0,0,0,1,1
155,human resource machine,nsw,2d boy,puzzle remake,1,0,0,0,0,0,0,0,0,0,1,0
159,itadaki street dragon quest and final fantasy 30th anniversary,ps4 vita,square enix,board+card,1,0,0,0,0,0,0,0,1,0,0,0
186,mary skelter nightmares,vita,idea factory,rpg,1,0,0,0,0,0,0,1,0,0,0,0
197,minecraft nintendo switch edition,nsw,mojang,simulation remake,1,0,0,0,0,0,0,0,0,1,0,0
217,nidhogg 2,pc ps4,messhof,fighting,1,0,0,0,0,0,0,0,0,1,0,0
220,nights of azure 2 bride of the new moon,pc ps4 nsw vita,koei tecmo,action,1,0,0,0,0,0,0,0,0,1,0,0
226,opus the day we found earth,ios and,sigono inc.,adventure,1,0,0,0,0,0,0,0,0,1,0,0
227,outlast 2,pc ps4 xbo,red barrels,horror,1,0,0,0,0,0,0,1,0,0,0,0
229,pan pan a tiny big adventure,nsw,circle entertainment,puzzle,1,0,0,0,0,0,0,0,1,0,0,0
231,patapon remastered,ps4,sony,rhythm remake,1,0,0,0,0,0,0,0,0,1,0,0
241,pokken tournament dx,nsw,nintendo,fighting,1,0,0,0,0,0,0,0,0,0,1,0
242,polybius,ps4,llamasoft,vr action,1,0,0,0,0,0,0,1,0,0,0,0
266,romancing saga 2,pc,square enix,rpg remake,1,0,0,0,0,0,0,0,0,0,1,0
270,serious sams bogus detour,pc,devolver digital,action adventure,1,0,0,0,0,0,0,0,0,0,1,0
290,spaceplan,ios pc,devolver digital,simulation,1,0,0,0,0,0,0,1,0,0,0,0
293,spelunker party!,pc nsw,square enix,action,1,0,0,0,0,0,0,0,0,1,0,0
294,spintires mudrunner,pc ps4 xbo,focus home interactive,simulation,1,0,0,0,0,0,0,0,0,0,1,0
300,star ocean 4 hd,pc ps4,square enix,rpg,1,0,0,0,0,0,0,0,0,1,0,0
301,star trek bridge crew,pc ps4,ubisoft,vr action adventure,1,0,0,0,0,0,0,0,1,0,0,0
308,statik,ps4,tarsier studios,vr puzzle,1,0,0,0,0,0,0,1,0,0,0,0
311,stellaris utopia,pc,paradox interactive,strategy,1,0,0,0,0,0,0,0,0,1,0,0
320,super luckys tale,pc xbo,microsoft,action,1,0,0,0,0,0,0,0,0,0,1,0
325,superflight,pc,grizzlygames,action,1,0,0,0,0,0,0,1,0,0,0,0
343,the flame in the flood,ps4 nsw,the molasses flood,action adventure remake,1,0,0,0,0,0,0,1,0,0,0,0
344,the golf club 2,pc ps4 xbo,maxium games,sports,1,0,0,0,0,0,0,0,0,1,0,0
347,the jackbox party pack 3,nsw,jackbox games,board+card,1,0,0,0,0,0,0,0,0,0,1,0
355,the walking dead a new frontier,pc ps4 xbo nsw and ios,telltale games,adventure,1,0,0,0,0,0,0,0,1,0,0,0
364,two worlds ii call of the tenebrae,pc,tripwire interactive,rpg,1,0,0,0,0,0,0,1,0,0,0,0
370,utawarerumono mask of truth,ps4,atlus,rpg,1,0,0,0,0,0,0,0,1,0,0,0
394,yono and the celestial elephants,pc nsw,plug in digital,action,1,0,0,0,0,0,0,0,0,0,1,0
404,games must be listed using their full title,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
405,"no reserving posts to hold your ballot until later. this clogs up the thread with wasted space and ensures that fewer people will actually see your list. such posts will disqualify your ballot, even if edited later",PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
406,"no posting unofficial, preliminary results. this may influence voting",PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
414,game h,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,1
415,game i,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,1
416,game j,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,1
426,assassin´s creed origins,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
433,blade runner 2049  memory la,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
440,playerunknowns battleground,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
452,white day,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
457,mario & luigi super star saga & bowsers minions,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
459,the elder scrolls v skryim,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
460,volgarr the viking,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
470,danganronpa 3,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
474,zelda breath of the wold,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
475,cupheads,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
483,ghost recon wildlands deep open world game very good,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
484,la noire switch loved it when it came out had to replay it again,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
485,star wars battlefront 2 fun starwars shooter,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
486,nba 2k18 best basketball game out,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
491,wolfenstien 2,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
497,the nonary games,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
499,mario+rabbids,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
510,the legend of heroes  trails of cold steel,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
512,tyranny,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
522,dishonored 2,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
526,final fantaxy xv masters of the deep vr,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
528,from other suns,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
535,he legend of zelda breath of the wild,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
536,dragon quest 8,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
538,south park fractured but whole,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
540,dragon quest viii,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
541,god wars future past,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
543,pokemon ultrasun ultra moon,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
550,pinball fx3,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
551,hiveswap act 1,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
554,total war warhammer 2,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
557,nier,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
563,call of duty world war ii,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
565,mario kart 8 dx,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
569,jackbox party pack 3,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
585,hell blade,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
586,super hyper cube on steam vr,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
590,wolfestein ii the new colossus,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
602,the legend zelda breath of the wild,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
606,nier automatia,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
621,gravity rush,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
627,lego city undercover,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
633,"southpark the fractured, but whole",PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
639,mario + rabbids kingdom battle –,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
640,sonic mania –,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
641,golf story –,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
642,thimbleweed park –,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
645,strikers 1945,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
646,dota2 (7.06),PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
647,electric highways,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
648,pathologic the marble nest,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
649,batman arkham vr,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
651,the jackbox party pack 4,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
652,utawarerumono mask of deception,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,1
662,butcher,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
663,resident evil vii biohazzard,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
664,monster seeking monster,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
667,playerunknown’s battlegrounds,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
669,yonder the cloud catcher chronicles,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
674,wipeout omega,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
678,tank warfare tunisia 1943,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
680,wuppo,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
681,wolfenstein 2 the new collossus,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
684,dead by daylight,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
689,woldenstein 2 the new colossus,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
690,phantom dust,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
692,shovel knight spector of torment,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
700,binding of isaac,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
701,doom switch,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
702,mario kart 8 switch,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
705,matterfall,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
712,unworded,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
713,hackyzack,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
720,cuphead hard and rewarding gameplay with a beatiful animation style,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
721,"metroid samus returns samus is back baby, in this amazing reimagination of the original game, improving it even further",PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
722,"wolfenstein ii the new colossus very nice shooter, which build and improves on the first one a great deal",PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
723,"mario + rabbids kingdom battle xcom game but with nintendo characters, whats not to love ?",PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
728,toukiden 2,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
729,prey 2,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
735,stared valley,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
738,super hot vr,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
743,thumper,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
744,everbodys golf,PC,Other,Action,1,0,0,0,0,0,0,0,0,0,1,0
745,battle garegga rev. 2016,PC,Other,Action,1,0,0,0,0,0,0,1,0,0,0,0
746,assassin`s creed origins,PC,Other,Action,1,0,0,0,0,0,0,0,0,1,0,0
748,dujanah,PC,Other,Action,1,0,0,0,0,0,0,0,1,0,0,0
41,cat quest,pc ps4 ios nsw,pqube limited,rpg,0,0,0,0,0,0,0,0,0,0,0,2
81,echo,ps4 pc,ultra ultra,action adventure,0,0,0,0,0,0,0,0,0,0,0,1
148,hidden folks,ios pc,adriaan de jongh and sylvian tegroeg,puzzle,0,0,0,0,0,0,0,0,0,0,0,2
279,slayaway camp,ios and,blue wizard digial lp,horror remake,0,0,0,0,0,0,0,0,0,0,0,1
305,starcrawlers,pc,juggernaut games,rpg,0,0,0,0,0,0,0,0,0,0,0,1
407,game a,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
408,game b,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
409,game c,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
410,game d,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
411,game e,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
412,game f,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
413,game g,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
417,game k,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,3
418,game l,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,3
493,kingdom hearts 0.2 a fragmentary passage,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
570,human recourse machine,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
622,"snipperclips cut it out, together",PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
632,wolfenstien ii the new colossus,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
653,dies irae,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
654,fashioning little miss lonesome,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
655,fate extella,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
725,wonder boy the dragon’s trap,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
739,planescape torment numenera,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
741,speedrunners,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
749,no mans sky,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
750,the mass effect trilogy,PC,Other,Action,0,0,0,0,0,0,0,0,0,0,0,1
